orgao_dk;promotoria;foro_dk;foro;comarca_dk;comarca;atribuicao;ano;acervo
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2012;68
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2013;115
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2014;121
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2015;143
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2016;191
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2017;311
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2018;320
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2019;555
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;84;Foro Regional Bangu;15;Rio de Janeiro;Junto à vara criminal;2020;179
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1980;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1981;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1982;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1983;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1984;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1985;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1986;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1987;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1988;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1989;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1990;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1991;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1992;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1993;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1994;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1995;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1996;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1997;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1998;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1999;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2000;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2001;1
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2002;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2003;1
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2004;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2005;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2006;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2007;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2008;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2009;0
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2010;22
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2011;8
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2012;7
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2013;20
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2014;32
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2015;30
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2016;46
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2017;59
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2018;113
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2019;291
101053;PJ junto a 42ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2020;174
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1980;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1981;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1982;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1983;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1984;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1985;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1986;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1987;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1988;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1989;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1990;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1991;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1992;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1993;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1994;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1995;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1996;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1997;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1998;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;1999;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2000;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2001;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2002;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2003;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2004;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2005;1
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2006;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2007;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2008;0
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2009;1
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2010;26
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2011;18
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2012;40
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2013;38
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2014;47
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2015;97
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2016;81
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2017;127
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2018;229
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2019;435
101055;PJ junto a 43ª Vara Criminal da Capital;86;Foro Regional Campo Grande;15;Rio de Janeiro;Junto à vara criminal;2020;177
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1980;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1981;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1982;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1983;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1984;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1985;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1986;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1987;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1988;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1989;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1990;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1991;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1992;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1993;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1994;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1995;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1996;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1997;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1998;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1999;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2000;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2001;1
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2002;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2003;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2004;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2005;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2006;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2007;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2008;1
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2009;0
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2010;1
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2011;4
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2012;10
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2013;32
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2014;17
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2015;45
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2016;43
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2017;65
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2018;108
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2019;296
101062;PJ junto a 40ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;2020;214
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1980;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1981;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1982;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1983;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1984;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1985;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1986;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1987;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1988;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1989;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1990;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1991;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1992;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1993;0
101063;PJ junto a 41ª Vara Criminal da Capital;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;Junto à vara criminal;1994;0
