orgao_dk;promotoria;atribuicao;foro_dk;foro;comarca_dk;comarca;ano;mes;novos;despacho;manifestacao;recurso;denuncia;arquivamento;prisao;transacao_penal;alegacao_final;med_caut;ciencia_sentenca_desfav;ciencia_sentenca_fav;ciencia_sentenca_parfav;ciencia_sentenca_extpresc;ciencia_sentenca_extoutras;ciencia_decisao_desfav;ciencia_decisao_fav;ciencia_decisao_parfav;ciencia_decisao_extpresc;ciencia_decisao_extoutras;ciencia_tjuri_absolve;ciencia_tjuri_descla;ciencia_tjuri_impronuncia;ciencia_tjuri_pronuncia
932542;1ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2019;8;145;1;195;20;35;57;3;0;26;0;4;30;0;2;0;0;0;0;0;0;0;0;0;0
2513002;2ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2019;8;216;105;460;2;18;78;2;5;1;14;0;49;0;10;89;0;3;0;1;2;0;0;0;0
14604755;2ª PJ Criminal de Barra do Piraí;Criminal;5;Foro Unico de Barra do Pirai;5;Barra do Pirai;2019;8;226;114;146;7;24;162;1;34;3;6;0;3;0;0;85;0;7;0;0;0;0;0;0;0
15087592;2ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2019;8;156;37;170;10;30;98;0;5;14;8;1;26;0;0;44;0;1;0;0;0;0;0;0;0
17226739;3ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2019;8;143;6;204;14;15;8;0;0;13;1;0;11;0;16;54;0;0;0;12;2;1;0;0;0
17544256;2ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2019;8;249;19;287;9;44;48;0;10;29;10;0;187;0;0;0;0;5;0;0;0;0;0;0;0
27409395;4ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2019;8;263;40;144;0;8;118;2;0;0;7;0;1;0;8;17;0;0;0;0;0;0;0;0;0
29162458;2ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2019;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100926;1ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;26;2;167;1;2;0;0;0;11;0;0;2;2;0;0;0;0;0;0;0;0;0;3;1
100927;2ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;13;0;184;0;1;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
100928;1ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;13;0;127;8;2;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4
100930;2ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;13;0;99;10;2;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
100931;1ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;11;0;75;8;0;0;0;0;3;4;0;3;0;1;0;0;0;0;0;0;1;0;0;6
100932;2ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;8;0;73;15;2;3;0;0;8;0;0;3;0;2;0;0;0;0;0;0;0;0;1;2
100935;1ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;16;0;90;3;0;1;1;0;5;0;0;2;0;1;0;0;0;0;0;0;0;2;3;4
100936;2ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2019;8;20;2;95;3;1;0;0;0;10;0;0;1;0;1;0;0;0;0;0;0;0;1;6;4
101116;PJ de Bom Jardim;Híbrida;8;Foro Unico de Bom Jardim;8;Bom Jardim;2019;8;146;24;186;4;4;15;0;4;10;2;0;82;0;0;13;0;0;0;0;0;0;0;0;0
101131;1ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2019;8;114;44;107;4;14;27;0;0;7;1;0;35;0;0;0;0;0;0;0;0;0;0;0;0
101136;PJ de Cambuci;Híbrida;12;Foro Unico de Cambuci;12;Cambuci;2019;8;200;13;98;0;10;15;0;18;2;1;0;69;0;0;3;0;0;0;0;0;0;0;0;0
101151;PJ de Cantagalo;Híbrida;14;Foro Unico de Cantagalo;14;Cantagalo;2019;8;97;11;119;3;16;31;0;3;2;3;0;32;1;0;13;0;0;0;0;0;0;0;0;1
101156;PJ de Carmo;Híbrida;17;Foro Unico de Carmo;17;Carmo;2019;8;239;60;139;4;5;28;0;12;3;0;0;14;2;0;22;0;1;0;0;0;0;0;0;0
101161;PJ de Casimiro de Abreu;Híbrida;18;Foro Unico de Casimiro de Abreu;18;Casimiro de Abreu;2019;8;207;80;356;14;17;105;5;13;16;7;0;41;0;0;0;0;0;0;0;0;0;0;0;0
101166;PJ de Conceição de Macabu;Híbrida;19;Foro Unico de Conceicao de Macabu;19;Conceicao de Macabu;2019;8;122;34;218;3;2;60;1;9;5;2;0;82;0;0;0;0;38;0;0;0;0;0;0;0
101171;PJ de Cordeiro;Híbrida;20;Foro Unico de Cordeiro;20;Cordeiro;2019;8;180;39;273;11;17;35;0;11;15;0;0;54;1;0;0;0;45;0;0;0;0;0;0;0
101176;PJ de Duas Barras;Híbrida;21;Foro Unico de Duas Barras;21;Duas Barras;2019;8;96;44;103;7;7;15;0;5;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0
101178;PJ de Italva / Cardoso Moreira;Híbrida;28;Foro Unico de Italva(Cardoso Moreira);28;Italva(Cardoso Moreira);2019;8;245;42;476;4;11;49;0;3;18;1;0;91;0;0;0;0;0;0;0;0;0;0;0;0
101201;PJ de Engenheiro Paulo de Frontin;Híbrida;23;Foro Unico de Engenheiro Paulo de Frontin;23;Engenheiro Paulo de Frontin;2019;8;103;20;137;6;16;41;0;15;11;0;0;11;0;2;27;0;0;0;0;0;0;0;0;0
101221;PJ de Laje Do Muriaé;Híbrida;33;Foro Unico de Laje do Muriae;33;Laje do Muriae;2019;8;66;13;114;5;6;12;0;2;1;1;0;21;2;0;0;0;18;0;0;0;0;0;0;0
101241;PJ de Mangaratiba;Híbrida;36;Foro Unico de Mangaratiba;36;Mangaratiba;2019;8;269;209;372;6;8;66;0;7;13;0;1;24;2;10;15;0;7;0;0;0;0;0;0;0
101251;PJ de Mendes;Híbrida;38;Foro Unico de Mendes;38;Mendes;2019;8;102;56;101;2;17;26;0;3;4;1;0;34;0;0;0;0;5;0;0;0;0;0;0;0
101256;PJ de Miguel Pereira;Híbrida;40;Foro Unico de Miguel Pereira;40;Miguel Pereira;2019;8;175;21;209;4;19;56;3;3;18;6;0;22;0;4;32;0;0;0;0;0;0;0;0;0
101266;PJ de Natividade;Híbrida;42;Foro Unico de Natividade;42;Natividade;2019;8;230;83;384;4;12;33;1;3;11;0;1;51;3;0;11;0;0;0;0;0;0;0;0;0
101326;PJ de Paracambi;Híbrida;47;Foro Unico de Paracambi;47;Paracambi;2019;8;230;46;313;3;20;59;0;14;13;5;3;18;5;15;86;0;0;0;0;0;0;0;0;0
101336;PJ de Paraty;Híbrida;49;Foro Unico de Paraty;49;Paraty;2019;8;109;17;188;9;14;26;0;12;24;4;0;12;1;42;54;0;0;0;0;0;0;0;0;0
101351;PJ de Piraí;Híbrida;53;Foro Unico de Pirai;53;Pirai;2019;8;132;8;261;18;42;18;6;3;21;2;1;79;0;0;0;0;46;0;0;0;0;0;0;0
101356;PJ de Porciúncula;Híbrida;54;Foro Unico de Porciuncula;54;Porciuncula;2019;8;310;84;340;10;29;93;2;11;12;2;2;26;1;0;6;0;6;0;0;0;0;0;0;0
101371;PJ de Rio Claro;Híbrida;59;Foro Unico de Rio Claro;59;Rio Claro;2019;8;143;98;150;5;19;73;2;5;3;3;1;60;0;0;7;1;34;0;0;0;0;0;0;0
101376;PJ de Rio das Flores;Híbrida;60;Foro Unico de Rio Das Flores;60;Rio das Flores;2019;8;71;21;70;1;0;13;1;2;2;1;0;12;0;0;10;0;0;0;0;0;0;0;0;0
101381;PJ de Santa Maria Madalena;Híbrida;62;Foro Unico de Santa Maria Madalena;62;Santa Maria Madalena;2019;8;49;23;77;3;0;10;0;0;5;2;0;14;0;0;7;0;1;0;0;0;0;0;0;0
101386;2ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2019;8;92;4;96;12;22;30;1;23;34;7;0;28;0;1;5;0;4;0;0;1;0;0;0;0
101411;1ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2019;8;139;35;152;10;22;13;6;0;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
101426;3ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2019;8;301;68;524;2;53;141;10;24;6;21;0;352;0;40;0;0;349;0;0;0;0;0;0;0
101431;PJ de São Sebastião do Alto;Híbrida;71;Foro Unico de Sao Sebastiao do Alto;71;Sao Sebastiao do Alto;2019;8;117;67;115;0;1;27;0;1;0;0;0;20;0;0;0;0;2;0;0;0;0;0;0;0
101436;PJ de Sapucaia;Híbrida;72;Foro Unico de Sapucaia;72;Sapucaia;2019;8;88;31;333;7;22;28;1;11;11;4;1;14;0;0;18;0;0;0;0;0;0;0;0;0
101446;PJ de Silva Jardim;Híbrida;75;Foro Unico de Silva Jardim;75;Silva Jardim;2019;8;102;21;121;3;22;14;0;0;10;3;0;14;0;0;0;0;3;0;0;0;0;0;0;0
101451;PJ de Sumidouro;Híbrida;76;Foro Unico de Sumidouro;76;Sumidouro;2019;8;90;30;123;2;18;13;0;1;5;0;0;11;0;0;0;0;11;0;0;0;0;0;0;0
101461;PJ de Trajano de Moraes;Híbrida;79;Foro Unico de Trajano de Moraes;79;Trajano de Moraes;2019;8;89;4;84;0;5;11;0;0;0;0;0;12;0;0;7;0;0;0;0;0;0;0;0;0
101502;PJ de Arraial Do Cabo;Híbrida;4;Foro Unico de Arraial do Cabo;4;Arraial do Cabo;2019;8;177;35;155;3;12;97;0;5;4;12;0;20;2;3;14;0;3;0;0;0;0;0;0;0
101505;PJ de Itaocara;Híbrida;29;Foro Unico de Itaocara;29;Itaocara;2019;8;294;43;198;2;18;40;0;7;13;4;0;80;0;0;37;0;0;0;0;0;0;0;0;0
300527;PJ de Iguaba Grande;Híbrida;25;Foro Unico de Iguaba Grande;25;Iguaba Grande;2019;8;210;18;365;3;12;17;0;3;5;9;0;10;0;16;38;0;0;0;0;1;0;0;0;0
300597;PJ de São Francisco do Itabapoana;Híbrida;65;Foro Unico de Sao Francisco do Itabapoana;65;Sao Francisco do Itabapoana;2019;8;196;63;479;2;20;67;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300975;PJ de São José do Vale do Rio Preto;Híbrida;69;Foro Unico de Sao Jose do Vale do Rio Preto;69;Sao Jose do Vale do Rio Preto;2019;8;176;2;228;0;13;22;0;47;6;3;0;29;0;0;0;0;3;0;0;0;0;0;0;0
400188;1ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2019;8;255;90;491;3;17;25;0;0;27;0;0;152;0;0;0;0;1;0;0;0;0;0;0;0
400220;1ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2019;8;74;28;132;7;0;10;1;0;25;0;0;30;0;0;0;0;28;0;0;0;0;0;0;0
400520;1ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2019;8;170;126;273;7;16;53;0;2;8;0;0;86;0;0;0;0;55;0;0;0;0;0;0;0
400600;2ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2019;8;280;47;326;23;40;119;3;29;20;19;2;3;2;0;15;0;0;0;0;0;0;0;0;0
400603;1ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2019;8;366;32;659;6;4;64;0;15;10;18;0;118;0;0;0;0;0;0;0;0;0;0;0;0
400604;1ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2019;8;191;97;284;0;23;97;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400605;1ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2019;8;111;66;236;2;6;68;0;14;4;0;1;5;0;0;24;0;0;0;0;0;0;0;0;0
400649;PJ de Itatiaia;Híbrida;31;Foro Unico de Itatiaia;31;Itatiaia;2019;8;168;55;399;11;15;239;0;26;25;1;1;63;5;9;62;0;0;0;0;0;0;0;0;2
400650;PJ de Porto Real / Quatis;Híbrida;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;2019;8;139;24;231;4;9;32;2;15;23;6;0;7;0;1;60;0;0;0;0;0;0;0;0;0
400653;1ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2019;8;61;5;186;7;11;7;4;0;19;0;4;23;1;6;7;0;0;0;0;0;0;0;0;0
400654;3ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2019;8;672;66;230;4;17;164;0;61;1;2;0;235;0;0;0;0;0;0;0;0;0;0;0;0
400735;PJ de Miracema;Híbrida;41;Foro Unico de Miracema;41;Miracema;2019;8;319;34;345;8;38;32;3;18;47;14;0;64;0;8;61;0;5;0;0;0;0;0;0;0
400738;PJ de Carapebus / Quissamã;Híbrida;16;Foro Unico de Carapebus/Quissama;16;Carapebus/Quissama;2019;8;178;125;245;11;20;35;4;8;11;0;1;26;1;0;21;0;0;0;0;0;0;0;0;0
903034;1ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2019;8;99;0;408;18;10;22;0;1;35;1;0;20;2;7;9;0;32;0;0;0;0;0;0;0
903035;2ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2019;8;112;110;140;0;0;15;0;0;0;0;0;16;0;0;1;0;2;0;0;0;0;0;0;0
936553;1ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2019;8;55;0;94;19;14;3;0;0;16;0;0;27;0;0;0;0;13;0;0;0;0;0;0;0
1198942;2ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2019;8;191;20;127;9;12;49;0;13;10;0;8;16;1;0;0;0;2;0;0;0;0;0;0;0
1198983;2ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2019;8;117;8;150;12;20;34;0;0;5;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0
1232302;2ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2019;8;151;88;103;12;14;30;1;0;5;1;0;35;0;0;0;0;22;0;0;0;0;0;0;0
7419367;2ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2019;8;371;86;138;5;9;104;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8282553;2ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2019;8;144;53;156;8;28;71;0;6;24;2;3;121;0;0;3;0;29;0;0;0;0;0;0;0
20192508;PJ de Pinheiral;Híbrida;52;Foro Unico de Pinheiral;52;Pinheiral;2019;8;166;33;211;4;18;116;0;0;9;2;0;52;0;0;0;0;25;0;0;1;0;0;0;0
21307532;2ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2019;8;161;25;310;24;12;39;1;0;20;2;9;19;0;0;39;0;1;0;0;0;0;0;0;1
101054;PJ junto ao V Juizado de VD da Capital;Violência doméstica;86;Foro Regional Campo Grande;15;Rio de Janeiro;2019;8;208;5;549;9;9;11;3;0;39;3;2;18;2;0;92;0;0;0;0;0;0;0;0;0
101295;PJ junto ao Juizado de VD de Niterói;Violência doméstica;44;Foro Central de Niteroi;44;Niteroi;2019;8;260;0;263;8;3;0;0;0;16;44;0;6;1;0;127;0;0;0;0;0;0;0;0;0
912251;1ª PJ junto ao I Juizado de VD da Capital;Violência doméstica;15;Foro Central Capital;15;Rio de Janeiro;2019;8;71;0;683;47;1;1;0;0;36;0;1;19;0;20;42;0;0;0;0;0;0;0;0;0
932533;PJ junto ao III Juizado de VD da Capital;Violência doméstica;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2019;8;485;3;568;21;9;18;0;0;84;27;0;63;0;2;1;0;2;0;0;0;0;0;0;0
100986;1ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2019;9;570;136;74;7;2;133;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100987;2ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2019;9;252;21;15;0;0;186;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8061083;3ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2019;9;15;1;75;5;0;1;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
101043;1ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;Junto à vara criminal;84;Foro Regional Bangu;15;Rio de Janeiro;2019;9;71;0;298;19;30;0;0;0;46;9;0;32;0;9;0;0;0;0;0;0;0;0;0;0
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;Junto à vara criminal;84;Foro Regional Bangu;15;Rio de Janeiro;2019;9;48;0;180;6;26;9;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101053;PJ junto a 42ª Vara Criminal da Capital;Junto à vara criminal;86;Foro Regional Campo Grande;15;Rio de Janeiro;2019;9;61;0;112;9;17;0;0;0;23;0;0;12;0;0;22;0;0;0;0;0;0;0;0;0
101055;PJ junto a 43ª Vara Criminal da Capital;Junto à vara criminal;86;Foro Regional Campo Grande;15;Rio de Janeiro;2019;9;41;0;124;10;16;1;0;0;24;1;0;16;0;0;7;0;0;0;0;0;0;0;0;0
101062;PJ junto a 40ª Vara Criminal da Capital;Junto à vara criminal;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;2019;9;49;0;86;2;13;1;0;0;34;0;2;10;2;0;5;0;0;0;0;0;0;0;0;0
101063;PJ junto a 41ª Vara Criminal da Capital;Junto à vara criminal;87;Foro Regional Ilha do Governador;15;Rio de Janeiro;2019;9;133;1;222;35;24;2;3;0;40;0;3;37;1;3;26;0;0;0;0;0;0;0;0;0
101070;PJ junto a 2ª Vara Criminal de Jacarepagua;Junto à vara criminal;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2019;9;74;0;218;18;20;12;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101080;PJ junto a 2ª Vara Criminal de Madureira;Junto à vara criminal;90;Foro Regional Madureira;15;Rio de Janeiro;2019;9;123;1;377;72;15;38;1;1;28;2;18;57;22;5;11;0;0;0;0;0;0;0;0;0
101082;PJ junto a 1ª Vara Criminal de Jacarepagua;Junto à vara criminal;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2019;9;226;1;71;18;23;6;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101088;1ª PJ Criminal de Santa Cruz;Junto à vara criminal;93;Foro Regional Santa Cruz;15;Rio de Janeiro;2019;9;99;0;171;6;7;122;0;0;6;0;0;9;0;9;31;0;0;0;0;0;0;0;0;0
101089;2ª PJ Criminal de Santa Cruz;Junto à vara criminal;93;Foro Regional Santa Cruz;15;Rio de Janeiro;2019;9;128;0;245;4;12;174;1;15;7;0;0;2;0;0;13;0;0;0;0;0;0;0;0;0
101145;PJ junto a 2ª Vara Criminal de Campos dos Goytacazes;Junto à vara criminal;13;Foro Unico de Campos dos Goytacazes;13;Campos dos Goytacazes;2019;9;92;55;123;19;22;3;0;0;13;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0
101189;PJ junto a 1ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;9;124;0;135;45;32;0;0;0;29;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0
101190;PJ junto a 2ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;9;78;1;410;49;28;15;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101191;PJ junto a 3ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;9;89;2;240;36;23;1;0;0;53;0;0;12;24;0;0;0;1;0;0;0;0;0;0;0
101192;1ª PJ junto a 4ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;9;7;1;83;12;0;0;0;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;1;2
101193;2ª PJ junto a 4ª Vara Criminal de Duque de Caxias;Junto à vara criminal;22;Foro Unico de Duque de Caxias;22;Duque de Caxias;2019;9;7;0;47;4;1;0;0;0;1;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0
101273;PJ junto a 1ª Vara Criminal de Nilópolis;Junto à vara criminal;43;Foro Unico de Nilopolis;43;Nilopolis;2019;9;117;0;155;11;18;22;1;0;30;0;2;10;0;0;0;0;2;0;0;0;0;0;0;0
101290;PJ junto a 1ª Vara Criminal de Niterói;Junto à vara criminal;44;Foro Central de Niteroi;44;Niteroi;2019;9;82;0;151;23;22;0;0;0;53;0;0;21;0;0;17;0;0;0;0;0;0;0;0;0
101291;PJ junto a 2ª Vara Criminal de Niterói;Junto à vara criminal;44;Foro Central de Niteroi;44;Niteroi;2019;9;88;0;402;30;19;0;0;0;29;0;2;59;7;1;17;0;0;0;0;0;0;0;0;0
101292;PJ junto a 3ª Vara Criminal de Niterói;Junto à vara criminal;44;Foro Central de Niteroi;44;Niteroi;2019;9;17;0;29;10;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101294;PJ junto a 4ª Vara Criminal de Niterói;Junto à vara criminal;44;Foro Central de Niteroi;44;Niteroi;2019;9;60;0;176;44;22;0;0;0;46;0;1;19;1;0;13;0;0;0;0;0;0;0;0;0
101315;PJ junto a 2ª Vara Criminal de Nova Iguaçu;Junto à vara criminal;46;Foro Unico de Nova Iguacu;46;Nova Iguacu;2019;9;150;2;276;70;39;54;0;0;49;0;2;5;5;4;7;0;0;0;0;0;0;0;0;0
101317;1ª PJ junto a 4ª Vara Criminal de Nova Iguaçu;Junto à vara criminal;46;Foro Unico de Nova Iguacu;46;Nova Iguacu;2019;9;5;1;49;3;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2
101318;2ª PJ junto a 4ª Vara Criminal de Nova Iguaçu;Junto à vara criminal;46;Foro Unico de Nova Iguacu;46;Nova Iguacu;2019;9;14;0;41;1;0;2;0;0;7;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2
101322;PJ junto a 7ª Vara Criminal de Nova Iguaçu;Junto à vara criminal;46;Foro Unico de Nova Iguacu;46;Nova Iguacu;2019;9;87;1;200;45;20;6;0;0;31;0;3;18;2;19;6;0;0;1;0;0;0;0;0;0
101345;PJ junto a 1ª Vara Criminal de Petrópolis;Junto à vara criminal;51;Foro Central Petropolis;51;Petropolis;2019;9;82;0;103;12;13;0;0;0;23;0;1;36;4;1;1;0;0;0;0;0;0;0;0;0
101346;PJ junto a 2ª Vara Criminal de Petrópolis;Junto à vara criminal;51;Foro Central Petropolis;51;Petropolis;2019;9;58;0;79;17;20;2;0;0;26;0;0;15;2;1;1;0;0;0;0;0;0;0;0;0
101403;PJ junto a 1ª Vara Criminal de São Gonçalo;Junto à vara criminal;66;Foro Central de Sao Goncalo;66;Sao Goncalo;2019;9;71;0;137;19;21;1;0;0;32;0;1;17;4;1;8;0;0;0;0;0;0;0;0;0
101404;PJ junto a 5ª Vara Criminal de São Gonçalo;Junto à vara criminal;66;Foro Central de Sao Goncalo;66;Sao Goncalo;2019;9;52;1;153;23;21;0;0;0;38;0;8;15;9;0;5;0;0;0;0;0;0;0;0;0
101405;PJ junto a 3ª Vara Criminal de São Gonçalo;Junto à vara criminal;66;Foro Central de Sao Goncalo;66;Sao Goncalo;2019;9;72;0;349;91;24;0;0;0;47;0;16;21;4;15;53;0;0;0;0;0;0;0;0;0
101406;1ª PJ junto a 4ª Vara Criminal de São Gonçalo;Junto à vara criminal;66;Foro Central de Sao Goncalo;66;Sao Goncalo;2019;9;7;0;50;0;0;1;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
101407;2ª PJ junto a 4ª Vara Criminal de São Gonçalo;Junto à vara criminal;66;Foro Central de Sao Goncalo;66;Sao Goncalo;2019;9;5;1;58;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101408;PJ junto a 2ª Vara Criminal de São Gonçalo;Junto à vara criminal;66;Foro Central de Sao Goncalo;66;Sao Goncalo;2019;9;46;1;225;32;14;1;0;0;41;0;1;36;1;14;26;0;0;0;0;0;0;0;0;0
101419;1ª PJ junto a 1ª Vara Criminal de São João de Meriti;Junto à vara criminal;68;Foro Unico de Sao Joao de Meriti;68;Sao Joao de Meriti;2019;9;35;0;39;19;6;13;0;0;24;0;1;7;1;6;4;0;0;0;0;0;0;0;1;2
101421;PJ junto a 2ª Vara Criminal de São João de Meriti;Junto à vara criminal;68;Foro Unico de Sao Joao de Meriti;68;Sao Joao de Meriti;2019;9;62;0;195;60;29;0;0;0;61;0;0;43;4;1;0;0;0;0;0;0;0;0;0;0
200201;PJ junto a 1ª Vara Criminal de Nova Iguaçu;Junto à vara criminal;46;Foro Unico de Nova Iguacu;46;Nova Iguacu;2019;9;159;1;308;39;28;61;0;0;64;0;0;32;4;1;1;0;0;0;0;0;0;0;0;0
200409;1ª PJ junto as Varas Criminais de Belford Roxo;Junto à vara criminal;7;Foro Unico de Belford Roxo;7;Belford Roxo;2019;9;78;4;64;21;13;1;0;0;7;0;6;3;0;0;1;0;3;0;0;0;0;0;0;0
200499;2ª PJ junto as Varas Criminais de Belford Roxo;Junto à vara criminal;7;Foro Unico de Belford Roxo;7;Belford Roxo;2019;9;134;2;229;36;12;0;0;0;36;0;1;20;0;0;23;9;56;0;0;0;0;0;0;0
400565;PJ junto a 5ª Vara Criminal da Capital;Junto à vara criminal;15;Foro Central Capital;15;Rio de Janeiro;2019;9;36;0;150;32;15;0;0;0;20;0;0;5;0;3;7;0;0;0;0;0;0;0;0;0
